radio_type,carrier,interval,timestamp,RTT1,RTT2,Network,KeepOrDrop
5G-NSA-Low-Band,TMobile,9.95,1609122226093,266,266,4,YEP
5G-NSA-Low-Band,TMobile,9.96,1609122236319,300,300,4,YEP
5G-NSA-Low-Band,TMobile,9.97,1609122246589,253,254,4,YEP
5G-NSA-Low-Band,TMobile,9.98,1609122256823,279,280,4,YEP
5G-NSA-Low-Band,TMobile,9.99,1609122267093,226,226,4,YEP
5G-NSA-Low-Band,TMobile,10.0,1609122287319,1009,1009,4,OUT
5G-NSA-Low-Band,TMobile,10.01,1609122298338,294,294,4,YEP
5G-NSA-Low-Band,TMobile,10.02,1609122318653,1651,1651,4,OUT
5G-NSA-Low-Band,TMobile,10.03,1609122330334,310,309,4,YEP
5G-NSA-Low-Band,TMobile,10.04,1609122350683,1611,1612,4,OUT
5G-NSA-Low-Band,TMobile,10.05,1609122362345,174,174,4,YEP
5G-NSA-Low-Band,TMobile,10.06,1609122372579,1478,1478,4,YEP
5G-NSA-Low-Band,TMobile,10.07,1609122384127,334,334,4,YEP
5G-NSA-Low-Band,TMobile,10.08,1609122394541,1268,1269,4,YEP
5G-NSA-Low-Band,TMobile,10.09,1609122405900,412,412,4,YEP
5G-NSA-Low-Band,TMobile,10.1,1609122416412,1161,1161,4,YEP
5G-NSA-Low-Band,TMobile,10.11,1609122427684,437,437,4,YEP
5G-NSA-Low-Band,TMobile,10.12,1609122438241,1098,1098,4,YEP
5G-NSA-Low-Band,TMobile,10.13,1609122449469,125,126,4,YEP
5G-NSA-Low-Band,TMobile,10.14,1609122459735,1348,1348,4,YEP
5G-NSA-Low-Band,TMobile,10.15,1609122471233,144,145,4,YEP
5G-NSA-Low-Band,TMobile,10.16,1609122481538,1331,1332,4,YEP
5G-NSA-Low-Band,TMobile,10.17,1609122493040,150,150,4,YEP
5G-NSA-Low-Band,TMobile,10.18,1609122503370,1260,1259,4,YEP
5G-NSA-Low-Band,TMobile,10.19,1609122514820,124,124,4,YEP
5G-NSA-Low-Band,TMobile,10.2,1609122525144,1228,1228,4,YEP
5G-NSA-Low-Band,TMobile,10.21,1609122536582,269,268,4,YEP
5G-NSA-Low-Band,TMobile,10.22,1609122547071,1070,1070,4,YEP
5G-NSA-Low-Band,TMobile,10.23,1609122558371,319,319,4,YEP
5G-NSA-Low-Band,TMobile,10.24,1609122568930,961,960,4,YEP
5G-NSA-Low-Band,TMobile,10.25,1609122580141,270,270,4,YEP
5G-NSA-Low-Band,TMobile,10.26,1609122590671,983,983,4,YEP
5G-NSA-Low-Band,TMobile,10.27,1609122601924,337,337,4,YEP
5G-NSA-Low-Band,TMobile,10.28,1609122612541,858,858,4,YEP
5G-NSA-Low-Band,TMobile,10.29,1609122633689,1505,1505,4,OUT
5G-NSA-Low-Band,TMobile,10.3,1609122645494,331,331,4,YEP
5G-NSA-Low-Band,TMobile,10.31,1609122656135,783,782,4,YEP
5G-NSA-Low-Band,TMobile,10.32,1609122667238,142,141,4,YEP
5G-NSA-Low-Band,TMobile,10.33,1609122677709,977,978,4,YEP
5G-NSA-Low-Band,TMobile,10.34,1609122689027,432,431,4,YEP
5G-NSA-Low-Band,TMobile,10.35,1609122699809,633,632,4,YEP
5G-NSA-Low-Band,TMobile,10.36,1609122710802,1175,1174,4,YEP
5G-NSA-Low-Band,TMobile,10.37,1609122722346,303,304,4,YEP
5G-NSA-Low-Band,TMobile,10.38,1609122733030,705,705,4,YEP
5G-NSA-Low-Band,TMobile,10.39,1609122744125,257,258,4,YEP
5G-NSA-Low-Band,TMobile,10.4,1609122754783,705,705,4,YEP
5G-NSA-Low-Band,TMobile,10.41,1609122765899,135,134,4,YEP
5G-NSA-Low-Band,TMobile,10.42,1609122776454,792,792,4,YEP
5G-NSA-Low-Band,TMobile,10.43,1609122787676,137,137,4,YEP
5G-NSA-Low-Band,TMobile,10.44,1609122798253,767,766,4,YEP
5G-NSA-Low-Band,TMobile,10.45,1609122809470,190,190,4,YEP
5G-NSA-Low-Band,TMobile,10.46,1609122820120,630,630,4,YEP
5G-NSA-Low-Band,TMobile,10.47,1609122831220,307,307,4,YEP
5G-NSA-Low-Band,TMobile,10.48,1609122842007,503,502,4,YEP
5G-NSA-Low-Band,TMobile,10.49,1609122853000,1076,1075,4,YEP
5G-NSA-Low-Band,TMobile,10.5,1609122864576,94,94,4,YEP
5G-NSA-Low-Band,TMobile,10.51,1609122875180,626,627,4,YEP
5G-NSA-Low-Band,TMobile,10.52,1609122886327,120,119,4,YEP
5G-NSA-Low-Band,TMobile,10.53,1609122896977,589,588,4,YEP
5G-NSA-Low-Band,TMobile,10.54,1609122908106,100,99,4,YEP
5G-NSA-Low-Band,TMobile,10.55,1609122918756,593,593,4,YEP
5G-NSA-Low-Band,TMobile,10.56,1609122929909,101,100,4,YEP
5G-NSA-Low-Band,TMobile,10.57,1609122940580,541,541,4,YEP
5G-NSA-Low-Band,TMobile,10.58,1609122951701,919,918,4,YEP
5G-NSA-Low-Band,TMobile,10.59,1609122963210,90,90,4,YEP
5G-NSA-Low-Band,TMobile,10.6,1609122973900,472,471,4,YEP
5G-NSA-Low-Band,TMobile,10.61,1609122984982,90,90,4,YEP
5G-NSA-Low-Band,TMobile,10.62,1609122995692,1756,1756,4,YEP
5G-NSA-Low-Band,TMobile,10.63,1609123008079,138,137,4,YEP
5G-NSA-Low-Band,TMobile,10.64,1609123018857,1627,1626,4,YEP
5G-NSA-Low-Band,TMobile,10.65,1609123031133,816,816,4,YEP
5G-NSA-Low-Band,TMobile,10.66,1609123042610,905,904,4,YEP
5G-NSA-Low-Band,TMobile,10.67,1609123054185,123,122,4,YEP
5G-NSA-Low-Band,TMobile,10.68,1609123064988,1542,1541,4,YEP
5G-NSA-Low-Band,TMobile,10.69,1609123077220,826,825,4,YEP
5G-NSA-Low-Band,TMobile,10.7,1609123088746,100,100,4,YEP
5G-NSA-Low-Band,TMobile,10.71,1609123099556,1552,1553,4,YEP
5G-NSA-Low-Band,TMobile,10.72,1609123111829,360,360,4,YEP
5G-NSA-Low-Band,TMobile,10.73,1609123122919,1237,1237,4,YEP
5G-NSA-Low-Band,TMobile,10.74,1609123134896,140,140,4,YEP
5G-NSA-Low-Band,TMobile,10.75,1609123145786,1405,1406,4,YEP
5G-NSA-Low-Band,TMobile,10.76,1609123157952,732,732,4,YEP
5G-NSA-Low-Band,TMobile,10.77,1609123169454,764,764,4,YEP
5G-NSA-Low-Band,TMobile,10.78,1609123180998,100,99,4,YEP
5G-NSA-Low-Band,TMobile,10.79,1609123191888,1402,1401,4,YEP
5G-NSA-Low-Band,TMobile,10.8,1609123204090,684,684,4,YEP
5G-NSA-Low-Band,TMobile,10.81,1609123215584,109,109,4,YEP
5G-NSA-Low-Band,TMobile,10.82,1609123226514,1302,1301,4,YEP
5G-NSA-Low-Band,TMobile,10.83,1609123238646,70,70,4,YEP
5G-NSA-Low-Band,TMobile,10.84,1609123249556,1298,1298,4,YEP
5G-NSA-Low-Band,TMobile,10.85,1609123261704,70,69,4,YEP
5G-NSA-Low-Band,TMobile,10.86,1609123272634,1310,1310,4,YEP
5G-NSA-Low-Band,TMobile,10.87,1609123284814,277,276,4,BAD
5G-NSA-Low-Band,TMobile,10.88,1609123295971,980,980,4,YEP
5G-NSA-Low-Band,TMobile,10.89,1609123307841,370,370,4,BAD
5G-NSA-Low-Band,TMobile,10.9,1609123319111,869,869,4,YEP
5G-NSA-Low-Band,TMobile,10.91,1609123330890,388,389,4,BAD
5G-NSA-Low-Band,TMobile,10.92,1609123342199,825,825,4,YEP
5G-NSA-Low-Band,TMobile,10.93,1609123353954,568,568,4,YEP
5G-NSA-Low-Band,TMobile,10.94,1609123365462,297,298,4,YEP
5G-NSA-Low-Band,TMobile,10.95,1609123376710,867,866,4,YEP
5G-NSA-Low-Band,TMobile,10.96,1609123388537,223,223,4,YEP
5G-NSA-Low-Band,TMobile,10.97,1609123399730,879,879,4,YEP
5G-NSA-Low-Band,TMobile,10.98,1609123411590,100,100,4,YEP
5G-NSA-Low-Band,TMobile,10.99,1609123422680,999,1000,4,YEP
5G-NSA-Low-Band,TMobile,11.0,1609123434680,320,320,4,YEP
5G-NSA-Low-Band,TMobile,11.01,1609123446010,701,701,4,YEP
5G-NSA-Low-Band,TMobile,11.02,1609123457731,99,100,4,YEP
5G-NSA-Low-Band,TMobile,11.03,1609123468861,930,929,4,BAD
5G-NSA-Low-Band,TMobile,11.04,1609123480830,1713,1713,4,YEP
5G-NSA-Low-Band,TMobile,11.05,1609123493594,477,477,4,YEP
5G-NSA-Low-Band,TMobile,11.06,1609123505131,220,219,4,YEP
5G-NSA-Low-Band,TMobile,11.07,1609123516421,688,688,4,YEP
5G-NSA-Low-Band,TMobile,11.08,1609123528189,360,360,4,YEP
5G-NSA-Low-Band,TMobile,11.09,1609123539639,492,492,4,YEP
5G-NSA-Low-Band,TMobile,11.1,1609123551231,221,220,4,YEP
5G-NSA-Low-Band,TMobile,11.11,1609123562562,631,631,4,YEP
5G-NSA-Low-Band,TMobile,11.12,1609123574313,340,339,4,YEP
5G-NSA-Low-Band,TMobile,11.13,1609123585783,1718,1718,4,YEP
5G-NSA-Low-Band,TMobile,11.14,1609123598641,1668,1669,4,YEP
5G-NSA-Low-Band,TMobile,11.15,1609123611460,1670,1670,4,YEP
5G-NSA-Low-Band,TMobile,11.16,1609123624290,1628,1628,4,YEP
5G-NSA-Low-Band,TMobile,11.17,1609123637088,92,91,4,YEP
5G-NSA-Low-Band,TMobile,11.18,1609123648359,578,578,4,YEP
5G-NSA-Low-Band,TMobile,11.19,1609123660128,194,193,4,YEP
5G-NSA-Low-Band,TMobile,11.2,1609123671521,1730,1730,4,YEP
5G-NSA-Low-Band,TMobile,11.21,1609123684462,137,136,4,YEP
5G-NSA-Low-Band,TMobile,11.22,1609123695819,492,491,4,YEP
5G-NSA-Low-Band,TMobile,11.23,1609123707541,290,290,4,YEP
5G-NSA-Low-Band,TMobile,11.24,1609123719071,1579,1579,4,YEP
5G-NSA-Low-Band,TMobile,11.25,1609123741900,486,486,4,OUT
5G-NSA-Low-Band,TMobile,11.26,1609123753647,300,299,4,YEP
5G-NSA-Low-Band,TMobile,11.27,1609123765217,1476,1475,4,YEP
5G-NSA-Low-Band,TMobile,11.28,1609123787973,482,481,4,OUT
5G-NSA-Low-Band,TMobile,11.29,1609123809745,471,470,4,OUT
5G-NSA-Low-Band,TMobile,11.3,1609123831516,374,373,4,OUT
5G-NSA-Low-Band,TMobile,11.31,1609123843200,1603,1602,4,BAD
5G-NSA-Low-Band,TMobile,11.32,1609123856123,400,399,4,BAD
5G-NSA-Low-Band,TMobile,11.33,1609123867853,1265,1265,4,YEP
5G-NSA-Low-Band,TMobile,11.34,1609123880458,1440,1439,4,YEP
5G-NSA-Low-Band,TMobile,11.35,1609123893248,1443,1443,4,YEP
5G-NSA-Low-Band,TMobile,11.36,1609123906051,1457,1458,4,YEP
5G-NSA-Low-Band,TMobile,11.37,1609123918879,1413,1412,4,YEP
5G-NSA-Low-Band,TMobile,11.38,1609123931672,1406,1405,4,YEP
5G-NSA-Low-Band,TMobile,11.39,1609123944468,1421,1420,4,YEP
5G-NSA-Low-Band,TMobile,11.4,1609123957289,1394,1393,4,YEP
5G-NSA-Low-Band,TMobile,11.41,1609123970093,1397,1396,4,YEP
5G-NSA-Low-Band,TMobile,11.42,1609123982910,1373,1372,4,YEP
5G-NSA-Low-Band,TMobile,11.43,1609123995713,1416,1415,4,YEP
5G-NSA-Low-Band,TMobile,11.44,1609124008569,1324,1323,4,YEP
5G-NSA-Low-Band,TMobile,11.45,1609124021343,1350,1349,4,YEP
5G-NSA-Low-Band,TMobile,11.46,1609124034153,1345,1344,4,YEP
5G-NSA-Low-Band,TMobile,11.47,1609124046967,1328,1328,4,YEP
5G-NSA-Low-Band,TMobile,11.48,1609124059776,1320,1319,4,YEP
5G-NSA-Low-Band,TMobile,11.49,1609124072585,1314,1315,4,YEP
5G-NSA-Low-Band,TMobile,11.5,1609124085400,1280,1279,4,YEP
5G-NSA-Low-Band,TMobile,11.51,1609124098190,1298,1298,4,YEP
5G-NSA-Low-Band,TMobile,11.52,1609124111008,1282,1282,4,YEP
5G-NSA-Low-Band,TMobile,11.53,1609124123820,1289,1289,4,YEP
5G-NSA-Low-Band,TMobile,11.54,1609124136649,1246,1246,4,YEP
5G-NSA-Low-Band,TMobile,11.55,1609124149446,1246,1245,4,YEP
5G-NSA-Low-Band,TMobile,11.56,1609124162251,1243,1244,4,YEP
5G-NSA-Low-Band,TMobile,11.57,1609124175065,1239,1238,4,YEP
5G-NSA-Low-Band,TMobile,11.58,1609124187884,1230,1230,4,YEP
5G-NSA-Low-Band,TMobile,11.59,1609124200704,1207,1206,4,YEP
5G-NSA-Low-Band,TMobile,11.6,1609124213511,1177,1177,4,YEP
5G-NSA-Low-Band,TMobile,11.61,1609124226298,1189,1189,4,YEP
5G-NSA-Low-Band,TMobile,11.62,1609124239108,1207,1207,4,YEP
5G-NSA-Low-Band,TMobile,11.63,1609124251945,1149,1150,4,YEP
5G-NSA-Low-Band,TMobile,11.64,1609124264735,1155,1154,4,YEP
5G-NSA-Low-Band,TMobile,11.65,1609124277540,1153,1153,4,YEP
5G-NSA-Low-Band,TMobile,11.66,1609124290353,1139,1139,4,YEP
5G-NSA-Low-Band,TMobile,11.67,1609124303163,1135,1134,4,YEP
5G-NSA-Low-Band,TMobile,11.68,1609124315978,1118,1117,4,YEP
5G-NSA-Low-Band,TMobile,11.69,1609124328785,1107,1108,4,YEP
5G-NSA-Low-Band,TMobile,11.7,1609124341593,1113,1112,4,YEP
5G-NSA-Low-Band,TMobile,11.71,1609124354416,250,249,4,BAD
5G-NSA-Low-Band,TMobile,11.72,1609124366386,127,127,4,BAD
5G-NSA-Low-Band,TMobile,11.73,1609124378243,1607,1606,4,BAD
5G-NSA-Low-Band,TMobile,11.74,1609124391590,310,309,4,BAD
5G-NSA-Low-Band,TMobile,11.75,1609124403650,390,389,4,BAD
5G-NSA-Low-Band,TMobile,11.76,1609124415799,380,380,4,BAD
5G-NSA-Low-Band,TMobile,11.77,1609124427949,512,512,4,YEP
5G-NSA-Low-Band,TMobile,11.78,1609124440242,1044,1043,4,YEP
5G-NSA-Low-Band,TMobile,11.79,1609124453076,978,977,4,YEP
5G-NSA-Low-Band,TMobile,11.8,1609124465853,994,995,4,YEP
5G-NSA-Low-Band,TMobile,11.81,1609124478658,1006,1005,4,YEP
5G-NSA-Low-Band,TMobile,11.82,1609124491484,975,974,4,YEP
5G-NSA-Low-Band,TMobile,11.83,1609124504289,966,965,4,YEP
5G-NSA-Low-Band,TMobile,11.84,1609124517094,970,971,4,YEP
5G-NSA-Low-Band,TMobile,11.85,1609124529915,959,960,4,YEP
5G-NSA-Low-Band,TMobile,11.86,1609124542735,932,932,4,YEP
5G-NSA-Low-Band,TMobile,11.87,1609124555538,908,907,4,YEP
5G-NSA-Low-Band,TMobile,11.88,1609124568325,924,924,4,YEP
5G-NSA-Low-Band,TMobile,11.89,1609124581140,912,912,4,YEP
5G-NSA-Low-Band,TMobile,11.9,1609124593952,912,912,4,YEP
5G-NSA-Low-Band,TMobile,11.91,1609124606774,915,915,4,YEP
5G-NSA-Low-Band,TMobile,11.92,1609124619610,894,894,4,YEP
5G-NSA-Low-Band,TMobile,11.93,1609124632434,816,815,4,YEP
5G-NSA-Low-Band,TMobile,11.94,1609124645190,863,863,4,YEP
5G-NSA-Low-Band,TMobile,11.95,1609124658003,855,854,4,YEP
5G-NSA-Low-Band,TMobile,11.96,1609124670818,858,857,4,YEP
5G-NSA-Low-Band,TMobile,11.97,1609124683646,803,802,4,YEP
5G-NSA-Low-Band,TMobile,11.98,1609124696429,826,825,4,YEP
5G-NSA-Low-Band,TMobile,11.99,1609124709244,913,913,4,YEP
5G-NSA-Low-Band,TMobile,12.0,1609124722157,251,251,4,BAD
5G-NSA-Low-Band,TMobile,12.01,1609124734419,159,159,4,BAD
5G-NSA-Low-Band,TMobile,12.02,1609124746598,100,99,4,BAD
5G-NSA-Low-Band,TMobile,12.03,1609124758728,1270,1269,4,YEP
5G-NSA-Low-Band,TMobile,12.04,1609124772037,739,740,4,YEP
5G-NSA-Low-Band,TMobile,12.05,1609124784827,747,746,4,YEP
5G-NSA-Low-Band,TMobile,12.06,1609124797633,733,734,4,YEP
5G-NSA-Low-Band,TMobile,12.07,1609124810437,747,747,4,YEP
5G-NSA-Low-Band,TMobile,12.08,1609124823264,725,724,4,YEP
5G-NSA-Low-Band,TMobile,12.09,1609124836079,708,707,4,YEP
5G-NSA-Low-Band,TMobile,12.1,1609124848887,676,675,4,YEP
5G-NSA-Low-Band,TMobile,12.11,1609124861673,713,712,4,YEP
5G-NSA-Low-Band,TMobile,12.12,1609124874505,654,654,4,YEP
5G-NSA-Low-Band,TMobile,12.13,1609124887289,702,702,4,YEP
5G-NSA-Low-Band,TMobile,12.14,1609124900131,636,636,4,YEP
5G-NSA-Low-Band,TMobile,12.15,1609124912918,655,654,4,YEP
5G-NSA-Low-Band,TMobile,12.16,1609124925732,650,650,4,YEP
5G-NSA-Low-Band,TMobile,12.17,1609124938553,620,619,4,YEP
5G-NSA-Low-Band,TMobile,12.18,1609124951353,201,200,4,BAD
5G-NSA-Low-Band,TMobile,12.2,1609124976956,380,379,4,BAD
5G-NSA-Low-Band,TMobile,12.21,1609124989546,827,826,4,YEP
5G-NSA-Low-Band,TMobile,12.22,1609125002592,584,584,4,YEP
5G-NSA-Low-Band,TMobile,12.23,1609125015406,588,589,4,YEP
5G-NSA-Low-Band,TMobile,12.24,1609125028235,548,547,4,YEP
5G-NSA-Low-Band,TMobile,12.25,1609125041033,550,549,4,BAD
5G-NSA-Low-Band,TMobile,12.26,1609125053842,565,565,4,YEP
5G-NSA-Low-Band,TMobile,12.27,1609125066678,171,170,4,BAD
5G-NSA-Low-Band,TMobile,12.28,1609125079128,186,187,4,BAD
5G-NSA-Low-Band,TMobile,12.29,1609125091605,163,162,4,BAD
5G-NSA-Low-Band,TMobile,12.3,1609125104067,586,586,4,BAD
5G-NSA-Low-Band,TMobile,12.31,1609125116963,90,91,4,BAD
5G-NSA-Low-Band,TMobile,12.32,1609125129374,508,507,4,YEP
5G-NSA-Low-Band,TMobile,12.33,1609125142212,480,479,4,YEP
5G-NSA-Low-Band,TMobile,12.34,1609125155031,458,458,4,YEP
5G-NSA-Low-Band,TMobile,12.35,1609125167839,1732,1732,4,YEP
5G-NSA-Low-Band,TMobile,12.36,1609125181932,1717,1716,4,YEP
5G-NSA-Low-Band,TMobile,12.37,1609125196019,1713,1712,4,YEP
5G-NSA-Low-Band,TMobile,12.38,1609125210112,1698,1698,4,YEP
5G-NSA-Low-Band,TMobile,12.39,1609125224200,1710,1709,4,YEP
5G-NSA-Low-Band,TMobile,12.4,1609125238310,1687,1686,4,YEP
5G-NSA-Low-Band,TMobile,12.41,1609125252406,1671,1671,4,YEP
5G-NSA-Low-Band,TMobile,12.42,1609125266498,1626,1626,4,YEP
5G-NSA-Low-Band,TMobile,12.43,1609125280554,1658,1658,4,YEP
5G-NSA-Low-Band,TMobile,12.44,1609125294652,1634,1634,4,YEP
5G-NSA-Low-Band,TMobile,12.45,1609125308737,1639,1638,4,YEP
5G-NSA-Low-Band,TMobile,12.46,1609125322835,1619,1619,4,YEP
5G-NSA-Low-Band,TMobile,12.47,1609125336924,1600,1600,4,YEP
5G-NSA-Low-Band,TMobile,12.48,1609125351005,1614,1613,4,YEP
5G-NSA-Low-Band,TMobile,12.49,1609125365109,1587,1587,4,YEP
5G-NSA-Low-Band,TMobile,12.5,1609125379196,411,410,4,BAD
5G-NSA-Low-Band,TMobile,12.51,1609125392117,1458,1458,4,YEP
5G-NSA-Low-Band,TMobile,12.52,1609125406095,299,299,4,BAD
5G-NSA-Low-Band,TMobile,12.53,1609125418925,1105,1105,4,BAD
5G-NSA-Low-Band,TMobile,12.54,1609125432570,272,271,4,BAD
5G-NSA-Low-Band,TMobile,12.55,1609125455391,278,278,4,OUT
5G-NSA-Low-Band,TMobile,12.56,1609125468230,879,878,4,YEP
5G-NSA-Low-Band,TMobile,12.57,1609125481679,1529,1528,4,YEP
5G-NSA-Low-Band,TMobile,12.58,1609125495788,1466,1466,4,YEP
5G-NSA-Low-Band,TMobile,12.59,1609125509844,1489,1488,4,YEP
5G-NSA-Low-Band,TMobile,12.6,1609125523932,1483,1483,4,YEP
5G-NSA-Low-Band,TMobile,12.61,1609125538026,1472,1471,4,YEP
5G-NSA-Low-Band,TMobile,12.62,1609125552117,1461,1462,4,YEP
5G-NSA-Low-Band,TMobile,12.63,1609125566209,1466,1465,4,YEP
5G-NSA-Low-Band,TMobile,12.64,1609125580315,1432,1431,4,YEP
5G-NSA-Low-Band,TMobile,12.65,1609125594397,1429,1428,4,YEP
5G-NSA-Low-Band,TMobile,12.66,1609125608486,1421,1421,4,YEP
5G-NSA-Low-Band,TMobile,12.67,1609125622577,1399,1398,4,YEP
5G-NSA-Low-Band,TMobile,12.68,1609125636655,1402,1402,4,YEP
5G-NSA-Low-Band,TMobile,12.69,1609125650747,1416,1416,4,YEP
5G-NSA-Low-Band,TMobile,12.7,1609125664864,1354,1354,4,YEP
5G-NSA-Low-Band,TMobile,12.71,1609125678928,1366,1367,4,YEP
5G-NSA-Low-Band,TMobile,12.72,1609125693015,1411,1410,4,YEP
5G-NSA-Low-Band,TMobile,12.73,1609125707156,1301,1300,4,YEP
5G-NSA-Low-Band,TMobile,12.74,1609125721197,1345,1344,4,YEP
5G-NSA-Low-Band,TMobile,12.75,1609125735292,1317,1316,4,YEP
5G-NSA-Low-Band,TMobile,12.76,1609125749368,1338,1339,4,BAD
5G-NSA-Low-Band,TMobile,12.77,1609125763477,1310,1309,4,BAD
5G-NSA-Low-Band,TMobile,12.78,1609125777567,1304,1304,4,BAD
5G-NSA-Low-Band,TMobile,12.79,1609125791661,1273,1273,4,BAD
5G-NSA-Low-Band,TMobile,12.8,1609125805734,1276,1277,4,YEP
5G-NSA-Low-Band,TMobile,12.81,1609125819821,1309,1308,4,YEP
5G-NSA-Low-Band,TMobile,12.82,1609125833950,1228,1228,4,YEP
5G-NSA-Low-Band,TMobile,12.83,1609125848008,1258,1259,4,YEP
5G-NSA-Low-Band,TMobile,12.84,1609125862107,1225,1224,4,YEP
5G-NSA-Low-Band,TMobile,12.85,1609125876181,1240,1240,4,YEP
5G-NSA-Low-Band,TMobile,12.86,1609125890281,1217,1217,4,YEP
5G-NSA-Low-Band,TMobile,12.87,1609125904368,1201,1202,4,YEP
5G-NSA-Low-Band,TMobile,12.88,1609125918450,1206,1205,4,YEP
5G-NSA-Low-Band,TMobile,12.89,1609125932545,1203,1203,4,YEP
5G-NSA-Low-Band,TMobile,12.9,1609125946648,1171,1172,4,YEP
5G-NSA-Low-Band,TMobile,12.91,1609125960730,1159,1159,4,YEP
5G-NSA-Low-Band,TMobile,12.92,1609125974809,1178,1178,4,YEP
5G-NSA-Low-Band,TMobile,12.93,1609125988917,1143,1143,4,YEP
5G-NSA-Low-Band,TMobile,12.94,1609126003000,1135,1135,4,YEP
5G-NSA-Low-Band,TMobile,12.95,1609126017085,1128,1128,4,YEP
5G-NSA-Low-Band,TMobile,12.96,1609126031174,1141,1140,4,YEP
5G-NSA-Low-Band,TMobile,12.97,1609126045284,1098,1098,4,YEP
5G-NSA-Low-Band,TMobile,12.98,1609126059362,1076,1076,4,YEP
5G-NSA-Low-Band,TMobile,12.99,1609126073428,1090,1090,4,YEP
5G-NSA-Low-Band,TMobile,13.0,1609126087518,1120,1120,4,YEP
5G-NSA-Low-Band,TMobile,13.01,1609126101649,326,326,4,BAD
5G-NSA-Low-Band,TMobile,13.02,1609126114995,91,90,4,BAD
5G-NSA-Low-Band,TMobile,13.03,1609126128115,88,88,4,BAD
5G-NSA-Low-Band,TMobile,13.04,1609126141243,1112,1113,4,YEP
5G-NSA-Low-Band,TMobile,13.05,1609126155406,169,169,4,BAD
5G-NSA-Low-Band,TMobile,13.06,1609126168635,615,616,4,YEP
5G-NSA-Low-Band,TMobile,13.07,1609126182321,1014,1015,4,YEP
5G-NSA-Low-Band,TMobile,13.08,1609126196416,996,995,4,YEP
5G-NSA-Low-Band,TMobile,13.09,1609126210501,983,983,4,YEP
5G-NSA-Low-Band,TMobile,13.1,1609126224584,993,993,4,YEP
5G-NSA-Low-Band,TMobile,13.11,1609126238687,990,990,4,YEP
5G-NSA-Low-Band,TMobile,13.12,1609126252798,942,941,4,YEP
5G-NSA-Low-Band,TMobile,13.13,1609126266870,970,969,4,YEP
5G-NSA-Low-Band,TMobile,13.14,1609126280979,911,911,4,YEP
5G-NSA-Low-Band,TMobile,13.15,1609126295040,929,930,4,YEP
5G-NSA-Low-Band,TMobile,13.16,1609126309130,924,923,4,YEP
5G-NSA-Low-Band,TMobile,13.17,1609126323224,913,912,4,YEP
5G-NSA-Low-Band,TMobile,13.18,1609126337316,872,872,4,YEP
5G-NSA-Low-Band,TMobile,13.19,1609126351379,910,909,4,YEP
5G-NSA-Low-Band,TMobile,13.2,1609126365488,893,894,4,YEP
5G-NSA-Low-Band,TMobile,13.21,1609126379592,867,866,4,BAD
5G-NSA-Low-Band,TMobile,13.22,1609126393678,871,871,4,YEP
5G-NSA-Low-Band,TMobile,13.23,1609126407779,850,850,4,YEP
5G-NSA-Low-Band,TMobile,13.24,1609126421869,834,834,4,YEP
5G-NSA-Low-Band,TMobile,13.25,1609126435953,827,827,4,YEP
5G-NSA-Low-Band,TMobile,13.26,1609126450041,240,240,4,BAD
5G-NSA-Low-Band,TMobile,13.27,1609126463551,156,157,4,BAD
5G-NSA-Low-Band,TMobile,13.28,1609126476988,162,163,4,BAD
5G-NSA-Low-Band,TMobile,13.29,1609126490441,1374,1373,4,YEP
5G-NSA-Low-Band,TMobile,13.3,1609126505114,773,773,4,YEP
5G-NSA-Low-Band,TMobile,13.31,1609126519197,774,774,4,YEP
5G-NSA-Low-Band,TMobile,13.32,1609126533291,759,759,4,YEP
5G-NSA-Low-Band,TMobile,13.33,1609126547380,754,754,4,YEP
5G-NSA-Low-Band,TMobile,13.34,1609126561474,729,729,4,YEP
5G-NSA-Low-Band,TMobile,13.35,1609126575553,744,744,4,YEP
5G-NSA-Low-Band,TMobile,13.36,1609126589657,728,729,4,YEP
5G-NSA-Low-Band,TMobile,13.37,1609126603756,706,705,4,YEP
5G-NSA-Low-Band,TMobile,13.38,1609126617842,689,688,4,YEP
5G-NSA-Low-Band,TMobile,13.39,1609126631921,717,716,4,YEP
5G-NSA-Low-Band,TMobile,13.4,1609126646037,650,650,4,YEP
5G-NSA-Low-Band,TMobile,13.41,1609126660097,665,665,4,YEP
5G-NSA-Low-Band,TMobile,13.42,1609126674183,669,669,4,YEP
5G-NSA-Low-Band,TMobile,13.43,1609126688282,655,654,4,YEP
5G-NSA-Low-Band,TMobile,13.44,1609126702376,634,634,4,YEP
5G-NSA-Low-Band,TMobile,13.45,1609126716461,626,625,4,YEP
5G-NSA-Low-Band,TMobile,13.46,1609126730547,621,620,4,YEP
5G-NSA-Low-Band,TMobile,13.47,1609126744637,620,620,4,YEP
5G-NSA-Low-Band,TMobile,13.48,1609126758737,581,581,4,YEP
5G-NSA-Low-Band,TMobile,13.49,1609126772809,601,600,4,YEP
5G-NSA-Low-Band,TMobile,13.5,1609126786909,567,567,4,YEP
5G-NSA-Low-Band,TMobile,13.51,1609126800987,594,593,4,BAD
5G-NSA-Low-Band,TMobile,13.52,1609126815101,528,527,4,BAD
5G-NSA-Low-Band,TMobile,13.53,1609126829159,220,219,4,BAD
5G-NSA-Low-Band,TMobile,13.54,1609126842919,252,252,4,BAD
